dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
Thunderbird,0.5,ground-truth,1,0.7071067811865476,0.7087378640776699,E56,1,64,1,64,0.7054794520547945,0.7054794520547945,0.7055764322240586,0.7055764322240586,4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3,3,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> high level)
Thunderbird,0.5,ground-truth,2,0.7071067811865476,0.7087378640776699,E149,1,64,65,128,0.7054794520547945,0.7054794520547945,0.7055764322240586,0.7055764322240586,4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3,1,xinetd Version <*> started with libwrap loadavg options compiled in.
Thunderbird,0.5,ground-truth,3,0.7071067811865476,0.7087378640776699,E80,1,64,129,192,0.7054794520547945,0.7054794520547945,0.7055764322240586,0.7055764322240586,4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3,1,PCI Hot Plug PCI Core version: <*>
Thunderbird,0.5,ground-truth,4,0.7071067811865476,0.7087378640776699,E114,1,64,193,256,0.7054794520547945,0.7054794520547945,0.7055764322240586,0.7055764322240586,4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3,1,scanning scsi channel <*> [virtual] for logical drives
Thunderbird,0.5,ground-truth,5,0.7071067811865476,0.7087378640776699,E135,1,64,257,320,0.7054794520547945,0.7054794520547945,0.7055764322240586,0.7055764322240586,4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3,1,Using <*> MHz HPET timer.
Thunderbird,0.5,ground-truth,6,0.7071067811865476,0.7087378640776699,E119,1,64,321,384,0.7054794520547945,0.7054794520547945,0.7055764322240586,0.7055764322240586,4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3,2,START: tftp pid=<*> from=<*>
Thunderbird,0.5,ground-truth,7,0.7071067811865476,0.7087378640776699,E27,1,64,385,448,0.7054794520547945,0.7054794520547945,0.7055764322240586,0.7055764322240586,4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3,1,colour VGA+ <*>
Thunderbird,0.5,ground-truth,8,0.7071067811865476,0.7087378640776699,E15,1,64,449,512,0.7054794520547945,0.7054794520547945,0.7055764322240586,0.7055764322240586,4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3,7,"<*>: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=#<*>#@localhost"
Thunderbird,0.5,ground-truth,9,0.7071067811865476,0.7087378640776699,E111,1,64,513,576,0.7054794520547945,0.7054794520547945,0.7055764322240586,0.7055764322240586,4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3,3,RRD_update (<*>): illegal attempt to update using time <*> when last update time is <*> (minimum one second step)
Thunderbird,0.5,ground-truth,10,0.7071067811865476,0.7087378640776699,E143,1,64,577,640,0.7054794520547945,0.7054794520547945,0.7055764322240586,0.7055764322240586,4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3,1,<*>:USB HID core driver
