dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
Android,0.8,ground-truth,1,0.8944271909999159,0.8899082568807339,E134,1,64,1,64,0.8989690721649485,0.8989690721649485,0.8990758137964506,0.8990758137964506,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,4,"Skipping, withExcluded: <*>, tr.intent:Intent { act=<*> flg=<*> cmp=<*> (has extras) }"
Android,0.8,ground-truth,2,0.8944271909999159,0.8899082568807339,E7,1,64,65,128,0.8989690721649485,0.8989690721649485,0.8990758137964506,0.8990758137964506,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3,<*>: <*> cannot be cast to <*>$Token
Android,0.8,ground-truth,3,0.8944271909999159,0.8899082568807339,E135,1,64,129,192,0.8989690721649485,0.8989690721649485,0.8990758137964506,0.8990758137964506,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3,"Skipping, withExcluded: <*>, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }"
Android,0.8,ground-truth,4,0.8944271909999159,0.8899082568807339,E5,1,64,193,256,0.8989690721649485,0.8989690721649485,0.8990758137964506,0.8990758137964506,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,[PhoneIntfMgr] getDataEnabled: subId=<*> phoneId=<*>
Android,0.8,ground-truth,5,0.8944271909999159,0.8899082568807339,E152,1,64,257,320,0.8989690721649485,0.8989690721649485,0.8990758137964506,0.8990758137964506,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3,Unable to start service Intent { act=<*> cmp=<*> } U=<*>: not found
Android,0.8,ground-truth,6,0.8944271909999159,0.8899082568807339,E114,1,64,321,384,0.8989690721649485,0.8989690721649485,0.8990758137964506,0.8990758137964506,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3,"rotationForOrientationLw(orient=<*>, last=<*>); user=<*> USER_ROTATION_LOCKED"
Android,0.8,ground-truth,7,0.8944271909999159,0.8899082568807339,E146,1,64,385,448,0.8989690721649485,0.8989690721649485,0.8990758137964506,0.8990758137964506,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=<*>
Android,0.8,ground-truth,8,0.8944271909999159,0.8899082568807339,E97,1,64,449,512,0.8989690721649485,0.8989690721649485,0.8990758137964506,0.8990758137964506,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,7,"overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>"
Android,0.8,ground-truth,9,0.8944271909999159,0.8899082568807339,E33,1,64,513,576,0.8989690721649485,0.8989690721649485,0.8990758137964506,0.8990758137964506,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5,"cancelNotificationWithTag pid <*>,uid = <*>,tag = <*>,pkg =<*>,id =<*>"
Android,0.8,ground-truth,10,0.8944271909999159,0.8899082568807339,E116,1,64,577,640,0.8989690721649485,0.8989690721649485,0.8990758137964506,0.8990758137964506,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,scheduleTimeTickEvent triggerAtTime = <*>
