dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
Thunderbird,0.8,ground-truth,1,0.8944271909999159,0.8932038834951457,E56,1,64,1,64,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> high level)
Thunderbird,0.8,ground-truth,2,0.8944271909999159,0.8932038834951457,E149,1,64,65,128,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,xinetd Version <*> started with libwrap loadavg options compiled in.
Thunderbird,0.8,ground-truth,3,0.8944271909999159,0.8932038834951457,E80,1,64,129,192,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,PCI Hot Plug PCI Core version: <*>
Thunderbird,0.8,ground-truth,4,0.8944271909999159,0.8932038834951457,E114,1,64,193,256,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,scanning scsi channel <*> [virtual] for logical drives
Thunderbird,0.8,ground-truth,5,0.8944271909999159,0.8932038834951457,E135,1,64,257,320,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Using <*> MHz HPET timer.
Thunderbird,0.8,ground-truth,6,0.8944271909999159,0.8932038834951457,E119,1,64,321,384,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,START: tftp pid=<*> from=<*>
Thunderbird,0.8,ground-truth,7,0.8944271909999159,0.8932038834951457,E27,1,64,385,448,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,colour VGA+ <*>
Thunderbird,0.8,ground-truth,8,0.8944271909999159,0.8932038834951457,E15,1,64,449,512,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,7,"<*>: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=#<*>#@localhost"
Thunderbird,0.8,ground-truth,9,0.8944271909999159,0.8932038834951457,E111,1,64,513,576,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3,RRD_update (<*>): illegal attempt to update using time <*> when last update time is <*> (minimum one second step)
Thunderbird,0.8,ground-truth,10,0.8944271909999159,0.8932038834951457,E143,1,64,577,640,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,<*>:USB HID core driver
Thunderbird,0.8,ground-truth,11,0.8944271909999159,0.8932038834951457,E144,1,64,641,704,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Version <*> Starting
Thunderbird,0.8,ground-truth,12,0.8944271909999159,0.8932038834951457,E61,1,64,705,768,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,kernel time sync disabled <*>
Thunderbird,0.8,ground-truth,13,0.8944271909999159,0.8932038834951457,E31,1,64,769,832,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Creating Topspin <*> entries:
Thunderbird,0.8,ground-truth,14,0.8944271909999159,0.8932038834951457,E142,1,64,833,896,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,<*> (<*>)
Thunderbird,0.8,ground-truth,15,0.8944271909999159,0.8932038834951457,E93,1,64,897,960,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Probing PCI hardware (bus <*>)
Thunderbird,0.8,ground-truth,16,0.8944271909999159,0.8932038834951457,E120,1,64,961,1024,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Started working: <*> available service
Thunderbird,0.8,ground-truth,17,0.8944271909999159,0.8932038834951457,E35,1,64,1025,1088,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,DHCPACK on <*> to <*> via eth1
Thunderbird,0.8,ground-truth,18,0.8944271909999159,0.8932038834951457,E132,1,64,1089,1152,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5,Unknown cmd fd(<*>) cmd(<*>){<*>} arg(<*>) on <*>
Thunderbird,0.8,ground-truth,19,0.8944271909999159,0.8932038834951457,E6,1,64,1153,1216,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,[ib_sm_sweep.c:<*>]: No topology change
Thunderbird,0.8,ground-truth,20,0.8944271909999159,0.8932038834951457,E77,1,64,1217,1280,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,not allocating divert_blk for non-ethernet device <*>
Thunderbird,0.8,ground-truth,21,0.8944271909999159,0.8932038834951457,E137,1,64,1281,1344,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Using configuration type <*>
Thunderbird,0.8,ground-truth,22,0.8944271909999159,0.8932038834951457,E13,1,64,1345,1408,0.8956521739130435,0.8956521739130435,0.8956933650911201,0.8956933650911201,11 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,4,"<*> KBD port at <*>,<*> irq <*>"
