dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
Zookeeper,0.8,ground-truth,1,0.8944271909999159,0.8947368421052632,E36,1,64,1,64,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), LEADING (my state)"
Zookeeper,0.8,ground-truth,2,0.8944271909999159,0.8947368421052632,E35,1,64,65,128,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), FOLLOWING (my state)"
Zookeeper,0.8,ground-truth,3,0.8944271909999159,0.8947368421052632,E32,1,64,129,192,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), FOLLOWING (n.state), <*> (n.sid), <*> (n.peerEPoch), FOLLOWING (my state)"
Zookeeper,0.8,ground-truth,4,0.8944271909999159,0.8947368421052632,E8,1,64,193,256,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3,Client attempting to renew session <*> at <*>:<*>
Zookeeper,0.8,ground-truth,5,0.8944271909999159,0.8947368421052632,E4,1,64,257,320,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,autopurge.snapRetainCount set to <*>
Zookeeper,0.8,ground-truth,6,0.8944271909999159,0.8947368421052632,E27,1,64,321,384,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,maxSessionTimeout set to <*>
Zookeeper,0.8,ground-truth,7,0.8944271909999159,0.8947368421052632,E39,1,64,385,448,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Reading snapshot <*>
Zookeeper,0.8,ground-truth,8,0.8944271909999159,0.8947368421052632,E16,1,64,449,512,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,First is <*>
Zookeeper,0.8,ground-truth,9,0.8944271909999159,0.8947368421052632,E41,1,64,513,576,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Revalidating client: <*>
Zookeeper,0.8,ground-truth,10,0.8944271909999159,0.8947368421052632,E5,1,64,577,640,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3,Cannot open channel to <*> at election address <*>:<*>
Zookeeper,0.8,ground-truth,11,0.8944271909999159,0.8947368421052632,E31,1,64,641,704,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Notification time out: <*>
Zookeeper,0.8,ground-truth,12,0.8944271909999159,0.8947368421052632,E48,1,64,705,768,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,tickTime set to <*>
Zookeeper,0.8,ground-truth,13,0.8944271909999159,0.8947368421052632,E21,1,64,769,832,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,7,Got user-level KeeperException when processing sessionid:<*> type:create cxid:<*> zxid:<*> txntype:<*> reqpath:<*> Error Path:<*> Error:KeeperErrorCode = NodeExists for <*>
Zookeeper,0.8,ground-truth,14,0.8944271909999159,0.8947368421052632,E33,1,64,833,896,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), FOLLOWING (n.state), <*> (n.sid), <*> (n.peerEPoch), LEADING (my state)"
Zookeeper,0.8,ground-truth,15,0.8944271909999159,0.8947368421052632,E46,1,64,897,960,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,Snapshotting: <*> to <*>
Zookeeper,0.8,ground-truth,16,0.8944271909999159,0.8947368421052632,E34,1,64,961,1024,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LEADING (n.state), <*> (n.sid), <*> (n.peerEPoch), LOOKING (my state)"
Zookeeper,0.8,ground-truth,17,0.8944271909999159,0.8947368421052632,E44,1,64,1025,1088,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Server environment:<*>
Zookeeper,0.8,ground-truth,18,0.8944271909999159,0.8947368421052632,E17,1,64,1089,1152,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,Follower sid: <*> : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@<*>
Zookeeper,0.8,ground-truth,19,0.8944271909999159,0.8947368421052632,E12,1,64,1153,1216,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode
Zookeeper,0.8,ground-truth,20,0.8944271909999159,0.8947368421052632,E23,1,64,1217,1280,0.8941176470588236,0.8941176470588236,0.8938674804631173,0.8938674804631173,3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,"Have smaller server identifier, so dropping the connection: (<*>, <*>)"
