dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
HDFS,0.6,ground-truth,1,0.7745966692414834,0.7857142857142857,E14,1,64,1,64,0.7636363636363637,0.7636363636363637,0.76372641678854,0.76372641678854,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,1,Verification succeeded for <*>
HDFS,0.6,ground-truth,2,0.7745966692414834,0.7857142857142857,E11,1,64,65,128,0.7636363636363637,0.7636363636363637,0.76372641678854,0.76372641678854,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,3,Received block <*> of size <*> from <*>
HDFS,0.6,ground-truth,3,0.7745966692414834,0.7857142857142857,E13,1,64,129,192,0.7636363636363637,0.7636363636363637,0.76372641678854,0.76372641678854,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,5,Receiving block <*> src: <*>:<*> dest: <*>:<*>
HDFS,0.6,ground-truth,4,0.7745966692414834,0.7857142857142857,E6,1,64,193,256,0.7636363636363637,0.7636363636363637,0.76372641678854,0.76372641678854,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,4,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,0.6,ground-truth,5,0.7745966692414834,0.7857142857142857,E12,1,64,257,320,0.7636363636363637,0.7636363636363637,0.76372641678854,0.76372641678854,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,6,Received block <*> src: <*>:<*> dest: <*>:<*> of size <*>
HDFS,0.6,ground-truth,6,0.7745966692414834,0.7857142857142857,E5,1,64,321,384,0.7636363636363637,0.7636363636363637,0.76372641678854,0.76372641678854,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,5,BLOCK* ask <*>:<*> to replicate <*> to datanode(s) <*>:<*>
HDFS,0.6,ground-truth,7,0.7745966692414834,0.7857142857142857,E3,1,64,385,448,0.7636363636363637,0.7636363636363637,0.76372641678854,0.76372641678854,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,4,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,0.6,ground-truth,8,0.7745966692414834,0.7857142857142857,E2,1,64,449,512,0.7636363636363637,0.7636363636363637,0.76372641678854,0.76372641678854,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,5,<*>:<*> Starting thread to transfer block <*> to <*>:<*>
HDFS,0.6,ground-truth,9,0.7745966692414834,0.7857142857142857,E10,1,64,513,576,0.7636363636363637,0.7636363636363637,0.76372641678854,0.76372641678854,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,2,PacketResponder <*> for block <*> terminating
HDFS,0.6,ground-truth,10,0.7745966692414834,0.7857142857142857,E7,1,64,577,640,0.7636363636363637,0.7636363636363637,0.76372641678854,0.76372641678854,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,2,BLOCK* NameSystem.allocateBlock: <*> <*>
HDFS,0.6,ground-truth,11,0.7745966692414834,0.7857142857142857,E9,1,64,641,704,0.7636363636363637,0.7636363636363637,0.76372641678854,0.76372641678854,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,2,Deleting block <*> file <*>
HDFS,0.6,ground-truth,12,0.7745966692414834,0.7857142857142857,E8,0,64,705,768,0.7636363636363637,0.7636363636363637,0.76372641678854,0.0,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,3,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>
HDFS,0.6,ground-truth,13,0.7745966692414834,0.7857142857142857,E4,0,64,769,832,0.7636363636363637,0.7636363636363637,0.76372641678854,0.0,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,3,BLOCK* ask <*>:<*> to delete <*>
HDFS,0.6,ground-truth,14,0.7745966692414834,0.7857142857142857,E1,0,64,833,896,0.7636363636363637,0.7636363636363637,0.76372641678854,0.0,10 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,4,<*>:<*> Served block <*> to <*>
