dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
HPC,0.2,ground-truth,1,0.4472135954999579,0.46153846153846156,E10,1,64,1,64,0.43333333333333335,0.43333333333333335,0.4332628253743486,0.4332628253743486,36 3 3 2 2 2 2 2 2 2 2 2 2 2,1,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
HPC,0.2,ground-truth,2,0.4472135954999579,0.46153846153846156,E16,1,64,65,128,0.43333333333333335,0.43333333333333335,0.4332628253743486,0.4332628253743486,36 3 3 2 2 2 2 2 2 2 2 2 2 2,1,Failed subcommands <*>
HPC,0.2,ground-truth,3,0.4472135954999579,0.46153846153846156,E40,1,64,129,192,0.43333333333333335,0.43333333333333335,0.4332628253743486,0.4332628253743486,36 3 3 2 2 2 2 2 2 2 2 2 2 2,1,ServerFileSystem: ServerFileSystem domain <*> is full
HPC,0.2,ground-truth,4,0.4472135954999579,0.46153846153846156,E19,1,64,193,256,0.43333333333333335,0.43333333333333335,0.4332628253743486,0.4332628253743486,36 3 3 2 2 2 2 2 2 2 2 2 2 2,1,halt (command <*>)
HPC,0.2,ground-truth,5,0.4472135954999579,0.46153846153846156,E35,1,64,257,320,0.43333333333333335,0.43333333333333335,0.4332628253743486,0.4332628253743486,36 3 3 2 2 2 2 2 2 2 2 2 2 2,1,psu failure\ ambient=<*>
HPC,0.2,ground-truth,6,0.4472135954999579,0.46153846153846156,E4,1,64,321,384,0.43333333333333335,0.43333333333333335,0.4332628253743486,0.4332628253743486,36 3 3 2 2 2 2 2 2 2 2 2 2 2,1,boot (command <*>)
HPC,0.2,ground-truth,7,0.4472135954999579,0.46153846153846156,E45,1,64,385,448,0.43333333333333335,0.43333333333333335,0.4332628253743486,0.4332628253743486,36 3 3 2 2 2 2 2 2 2 2 2 2 2,1,wait (command <*>)
HPC,0.2,ground-truth,8,0.4472135954999579,0.46153846153846156,E17,1,64,449,512,0.43333333333333335,0.43333333333333335,0.4332628253743486,0.4332628253743486,36 3 3 2 2 2 2 2 2 2 2 2 2 2,5,Fan speeds ( <*> <*> <*> **** <*> <*> )
HPC,0.2,ground-truth,9,0.4472135954999579,0.46153846153846156,E30,1,64,513,576,0.43333333333333335,0.43333333333333335,0.4332628253743486,0.4332628253743486,36 3 3 2 2 2 2 2 2 2 2 2 2 2,2,NIFF: node node-<*> has detected an available network connection on network <*> via interface scip0
HPC,0.2,ground-truth,10,0.4472135954999579,0.46153846153846156,E42,1,64,577,640,0.43333333333333335,0.43333333333333335,0.4332628253743486,0.4332628253743486,36 3 3 2 2 2 2 2 2 2 2 2 2 2,4,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>
HPC,0.2,ground-truth,11,0.4472135954999579,0.46153846153846156,E22,1,64,641,704,0.43333333333333335,0.43333333333333335,0.4332628253743486,0.4332628253743486,36 3 3 2 2 2 2 2 2 2 2 2 2 2,4,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>
HPC,0.2,ground-truth,12,0.4472135954999579,0.46153846153846156,E36,1,64,705,768,0.43333333333333335,0.43333333333333335,0.4332628253743486,0.4332628253743486,36 3 3 2 2 2 2 2 2 2 2 2 2 2,1,risBoot (command <*>)
HPC,0.2,ground-truth,13,0.4472135954999579,0.46153846153846156,E27,0,64,769,832,0.43333333333333335,0.43333333333333335,0.4332628253743486,0.0,36 3 3 2 2 2 2 2 2 2 2 2 2 2,2,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0
