dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
OpenSSH,0.2,ground-truth,1,0.4472135954999579,0.4583333333333333,E19,1,64,1,64,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.4371596704801361,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
OpenSSH,0.2,ground-truth,2,0.4472135954999579,0.4583333333333333,E23,1,64,65,128,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.4371596704801361,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,pam_unix(sshd:session): session opened for user <*> by (uid=<*>)
OpenSSH,0.2,ground-truth,3,0.4472135954999579,0.4583333333333333,E16,1,64,129,192,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.4371596704801361,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,4,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
OpenSSH,0.2,ground-truth,4,0.4472135954999579,0.4583333333333333,E8,1,64,193,256,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.4371596704801361,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3,Failed none for invalid user <*> from <*> port <*> ssh2
OpenSSH,0.2,ground-truth,5,0.4472135954999579,0.4583333333333333,E2,1,64,257,320,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.4371596704801361,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Connection closed by <*> [preauth]
OpenSSH,0.2,ground-truth,6,0.4472135954999579,0.4583333333333333,E9,1,64,321,384,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.4371596704801361,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3,Failed password for <*> from <*> port <*> ssh2
OpenSSH,0.2,ground-truth,7,0.4472135954999579,0.4583333333333333,E27,1,64,385,448,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.4371596704801361,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
OpenSSH,0.2,ground-truth,8,0.4472135954999579,0.4583333333333333,E3,1,64,449,512,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.4371596704801361,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Did not receive identification string from <*>
OpenSSH,0.2,ground-truth,9,0.4472135954999579,0.4583333333333333,E7,1,64,513,576,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.4371596704801361,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
OpenSSH,0.2,ground-truth,10,0.4472135954999579,0.4583333333333333,E26,1,64,577,640,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.4371596704801361,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,Received disconnect from <*>: <*>: disconnected by user
OpenSSH,0.2,ground-truth,11,0.4472135954999579,0.4583333333333333,E17,1,64,641,704,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.4371596704801361,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
OpenSSH,0.2,ground-truth,12,0.4472135954999579,0.4583333333333333,E20,0,64,705,768,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.0,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,4,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
OpenSSH,0.2,ground-truth,13,0.4472135954999579,0.4583333333333333,E22,0,64,769,832,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.0,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,pam_unix(sshd:session): session closed for user <*>
OpenSSH,0.2,ground-truth,14,0.4472135954999579,0.4583333333333333,E24,0,64,833,896,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.0,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,Received disconnect from <*>: <*>: Bye Bye [preauth]
OpenSSH,0.2,ground-truth,15,0.4472135954999579,0.4583333333333333,E25,0,64,897,960,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.0,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,Received disconnect from <*>: <*>: Closed due to user request. [preauth]
OpenSSH,0.2,ground-truth,16,0.4472135954999579,0.4583333333333333,E13,0,64,961,1024,0.4363636363636364,0.4363636363636364,0.4371596704801361,0.0,39 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,Invalid user <*> from <*>
