dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
Windows,0.1,ground-truth,1,0.31622776601683794,0.3,E7,1,64,1,64,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,16 16 16 16,3,<*> Performing <*> operations; <*> are not lock/unlock and follow:
Windows,0.1,ground-truth,2,0.31622776601683794,0.3,E6,1,64,65,128,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,16 16 16 16,3,<*> ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=<*> applyflags=<*>
Windows,0.1,ground-truth,3,0.31622776601683794,0.3,E30,1,64,129,192,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,16 16 16 16,1,Reboot mark refs incremented to: <*>
Windows,0.1,ground-truth,4,0.31622776601683794,0.3,E40,1,64,193,256,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,16 16 16 16,1,SQM: Initializing online with Windows opt-in: <*>
Windows,0.1,ground-truth,5,0.31622776601683794,0.3,E20,1,64,257,320,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,16 16 16 16,1,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
Windows,0.1,ground-truth,6,0.31622776601683794,0.3,E39,1,64,321,384,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,16 16 16 16,3,"SQM: Failed to start upload with file pattern: <*>, flags: <*> [HRESULT = <*> - E_FAIL]"
Windows,0.1,ground-truth,7,0.31622776601683794,0.3,E35,1,64,385,448,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,16 16 16 16,1,Session: <*> initialized by client SPP.
Windows,0.1,ground-truth,8,0.31622776601683794,0.3,E33,1,64,449,512,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,16 16 16 16,1,"Scavenge: Completed, disposition: <*>"
Windows,0.1,ground-truth,9,0.31622776601683794,0.3,E1,1,64,513,576,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,16 16 16 16,4,"<*> Created NT transaction (seq <*>) result <*>, handle @<*>"
Windows,0.1,ground-truth,10,0.31622776601683794,0.3,E31,0,64,577,640,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,1,Reboot mark refs: <*>
Windows,0.1,ground-truth,11,0.31622776601683794,0.3,E49,0,64,641,704,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,1,Unloading offline registry hive: <*>
Windows,0.1,ground-truth,12,0.31622776601683794,0.3,E2,0,64,705,768,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,4,"<*> Creating NT transaction (seq <*>), objectname [<*>]""(<*>)"""
Windows,0.1,ground-truth,13,0.31622776601683794,0.3,E19,0,64,769,832,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,1,Failed to create backup log cab. [HRESULT = <*> - ERROR_INVALID_FUNCTION]
Windows,0.1,ground-truth,14,0.31622776601683794,0.3,E43,0,64,833,896,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,1,SQM: Warning: Failed to upload all unsent reports. [HRESULT = <*> - E_FAIL]
Windows,0.1,ground-truth,15,0.31622776601683794,0.3,E12,0,64,897,960,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,7,<*>@<*>/<*>/<*>:<*>:<*>:<*> PopulateComponentFamiliesKey - End
Windows,0.1,ground-truth,16,0.31622776601683794,0.3,E4,0,64,961,1024,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,3,<*> CSI Store <*> (<*>) initialized
Windows,0.1,ground-truth,17,0.31622776601683794,0.3,E3,0,64,1025,1088,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,1,<*> CSI perf trace:
Windows,0.1,ground-truth,18,0.31622776601683794,0.3,E36,0,64,1089,1152,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,1,Session: <*> initialized by client WindowsUpdateAgent.
Windows,0.1,ground-truth,19,0.31622776601683794,0.3,E11,0,64,1153,1216,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,7,<*>@<*>/<*>/<*>:<*>:<*>:<*> PopulateComponentFamiliesKey - Begin
Windows,0.1,ground-truth,20,0.31622776601683794,0.3,E23,0,64,1217,1280,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,2,Loaded Servicing Stack <*> with Core: <*>.dll
Windows,0.1,ground-truth,21,0.31622776601683794,0.3,E5,0,64,1281,1344,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,6,"<*> IAdvancedInstallerAwareStore_ResolvePendingTransactions (call <*>) (flags = <*>, progress = <*>, phase = <*>, pdwDisposition = @<*>"
Windows,0.1,ground-truth,22,0.31622776601683794,0.3,E8,0,64,1345,1408,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,1,"<*> Store coherency cookie matches last scavenge cookie, skipping scavenge."
Windows,0.1,ground-truth,23,0.31622776601683794,0.3,E24,0,64,1409,1472,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,3,"Loading offline registry hive: <*>, into registry key '<*>' from path '<*>'."
Windows,0.1,ground-truth,24,0.31622776601683794,0.3,E18,0,64,1473,1536,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,1,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
Windows,0.1,ground-truth,25,0.31622776601683794,0.3,E37,0,64,1537,1600,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,1,SQM: Cleaning up report files older than <*> days.
Windows,0.1,ground-truth,26,0.31622776601683794,0.3,E41,0,64,1601,1664,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,3,"SQM: Queued <*> file(s) for upload with pattern: <*>, flags: <*>"
Windows,0.1,ground-truth,27,0.31622776601683794,0.3,E21,0,64,1665,1728,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,1,Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE]
Windows,0.1,ground-truth,28,0.31622776601683794,0.3,E9,0,64,1729,1792,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,8,<*>@<*>/<*>/<*>:<*>:<*>:<*> CSI Transaction @<*> destroyed
Windows,0.1,ground-truth,29,0.31622776601683794,0.3,E38,0,64,1793,1856,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,1,SQM: Failed to start standard sample upload. [HRESULT = <*> - E_FAIL]
Windows,0.1,ground-truth,30,0.31622776601683794,0.3,E29,0,64,1857,1920,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,16 16 16 16,3,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
