dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
HPC,0.1,ground-truth,1,0.31622776601683794,0.3076923076923077,E10,1,64,1,64,0.325,0.325,0.32517346527386615,0.32517346527386615,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
HPC,0.1,ground-truth,2,0.31622776601683794,0.3076923076923077,E16,1,64,65,128,0.325,0.325,0.32517346527386615,0.32517346527386615,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,Failed subcommands <*>
HPC,0.1,ground-truth,3,0.31622776601683794,0.3076923076923077,E40,1,64,129,192,0.325,0.325,0.32517346527386615,0.32517346527386615,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,ServerFileSystem: ServerFileSystem domain <*> is full
HPC,0.1,ground-truth,4,0.31622776601683794,0.3076923076923077,E19,1,64,193,256,0.325,0.325,0.32517346527386615,0.32517346527386615,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,halt (command <*>)
HPC,0.1,ground-truth,5,0.31622776601683794,0.3076923076923077,E35,1,64,257,320,0.325,0.325,0.32517346527386615,0.32517346527386615,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,psu failure\ ambient=<*>
HPC,0.1,ground-truth,6,0.31622776601683794,0.3076923076923077,E4,1,64,321,384,0.325,0.325,0.32517346527386615,0.32517346527386615,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,boot (command <*>)
HPC,0.1,ground-truth,7,0.31622776601683794,0.3076923076923077,E45,1,64,385,448,0.325,0.325,0.32517346527386615,0.32517346527386615,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,wait (command <*>)
HPC,0.1,ground-truth,8,0.31622776601683794,0.3076923076923077,E17,1,64,449,512,0.325,0.325,0.32517346527386615,0.32517346527386615,45 2 2 2 2 2 2 1 1 1 1 1 1 1,5,Fan speeds ( <*> <*> <*> **** <*> <*> )
HPC,0.1,ground-truth,9,0.31622776601683794,0.3076923076923077,E30,0,64,513,576,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,2,NIFF: node node-<*> has detected an available network connection on network <*> via interface scip0
HPC,0.1,ground-truth,10,0.31622776601683794,0.3076923076923077,E42,0,64,577,640,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,4,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>
HPC,0.1,ground-truth,11,0.31622776601683794,0.3076923076923077,E22,0,64,641,704,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,4,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>
HPC,0.1,ground-truth,12,0.31622776601683794,0.3076923076923077,E36,0,64,705,768,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,risBoot (command <*>)
HPC,0.1,ground-truth,13,0.31622776601683794,0.3076923076923077,E27,0,64,769,832,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,2,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0
HPC,0.1,ground-truth,14,0.31622776601683794,0.3076923076923077,E39,0,64,833,896,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>
HPC,0.1,ground-truth,15,0.31622776601683794,0.3076923076923077,E44,0,64,897,960,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,Temperature (<*>) exceeds warning threshold
HPC,0.1,ground-truth,16,0.31622776601683794,0.3076923076923077,E18,0,64,961,1024,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,6,Fan speeds ( <*> <*> <*> <*> <*> <*> )
HPC,0.1,ground-truth,17,0.31622776601683794,0.3076923076923077,E37,0,64,1025,1088,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,risBoot (command <*>) Error: Timed out while waiting for SRM prompt: <ABORT code completed>
HPC,0.1,ground-truth,18,0.31622776601683794,0.3076923076923077,E9,0,64,1089,1152,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,2,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>
HPC,0.1,ground-truth,19,0.31622776601683794,0.3076923076923077,E5,0,64,1153,1216,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,boot (command <*>) Error: HALT asserted\ cannot continue
HPC,0.1,ground-truth,20,0.31622776601683794,0.3076923076923077,E13,0,64,1217,1280,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,2,Component State Change: Component <*> is in the unavailable state (HWID=<*>)
HPC,0.1,ground-truth,21,0.31622776601683794,0.3076923076923077,E29,0,64,1281,1344,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,2,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
HPC,0.1,ground-truth,22,0.31622776601683794,0.3076923076923077,E2,0,64,1345,1408,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,ambient=<*>
HPC,0.1,ground-truth,23,0.31622776601683794,0.3076923076923077,E6,0,64,1409,1472,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,bootGenvmunix (command <*>)
HPC,0.1,ground-truth,24,0.31622776601683794,0.3076923076923077,E28,0,64,1473,1536,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,2,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
HPC,0.1,ground-truth,25,0.31622776601683794,0.3076923076923077,E43,0,64,1537,1600,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,2,Targeting domains:node-<*> nodes:node-<*>
HPC,0.1,ground-truth,26,0.31622776601683794,0.3076923076923077,E8,0,64,1601,1664,0.325,0.325,0.32517346527386615,0.0,45 2 2 2 2 2 2 1 1 1 1 1 1 1,1,clusterAddMember (command <*>)
