dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
Linux,0.1,ground-truth,1,0.31622776601683794,0.30985915492957744,E10,1,64,1,64,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,3,apm: BIOS version <*> Flags <*> (Driver version <*>)
Linux,0.1,ground-truth,2,0.31622776601683794,0.30985915492957744,E4,1,64,65,128,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,ACPI disabled because your bios is from <*> and too old
Linux,0.1,ground-truth,3,0.31622776601683794,0.30985915492957744,E108,1,64,129,192,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,"Total HugeTLB memory allocated, <*>"
Linux,0.1,ground-truth,4,0.31622776601683794,0.30985915492957744,E30,1,64,193,256,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Console: colour VGA+ <*>
Linux,0.1,ground-truth,5,0.31622776601683794,0.30985915492957744,E71,1,64,257,320,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,3,"Mount-cache hash table entries: <*> (order: <*>, <*> bytes)"
Linux,0.1,ground-truth,6,0.31622776601683794,0.30985915492957744,E9,1,64,321,384,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,"ANONYMOUS FTP LOGIN FROM <*>, (anonymous)"
Linux,0.1,ground-truth,7,0.31622776601683794,0.30985915492957744,E74,1,64,385,448,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,"Normal zone: <*> pages, LIFO batch:<*>"
Linux,0.1,ground-truth,8,0.31622776601683794,0.30985915492957744,E115,1,64,449,512,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,VFS: Disk quotas <*>
Linux,0.1,ground-truth,9,0.31622776601683794,0.30985915492957744,E32,1,64,513,576,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,3,"CPU <*> irqstacks, hard=<*> soft=<*>"
Linux,0.1,ground-truth,10,0.31622776601683794,0.30985915492957744,E73,1,64,577,640,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,NET: Registered protocol family <*>
Linux,0.1,ground-truth,11,0.31622776601683794,0.30985915492957744,E109,1,64,641,704,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Transparent bridge - <*>
Linux,0.1,ground-truth,12,0.31622776601683794,0.30985915492957744,E83,1,64,705,768,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,pci_hotplug: PCI Hot Plug PCI Core version: <*>
Linux,0.1,ground-truth,13,0.31622776601683794,0.30985915492957744,E17,1,64,769,832,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=guest
Linux,0.1,ground-truth,14,0.31622776601683794,0.30985915492957744,E95,1,64,833,896,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,sdpd <*> started
Linux,0.1,ground-truth,15,0.31622776601683794,0.30985915492957744,E72,1,64,897,960,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,mtrr: <*> (<*>)
Linux,0.1,ground-truth,16,0.31622776601683794,0.30985915492957744,E70,1,64,961,1024,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,6,"Memory: <*> available (<*> kernel code, <*> reserved, <*> data, <*> init, <*> highmem)"
Linux,0.1,ground-truth,17,0.31622776601683794,0.30985915492957744,E3,1,64,1025,1088,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,<*> LOWMEM available.
Linux,0.1,ground-truth,18,0.31622776601683794,0.30985915492957744,E55,1,64,1089,1152,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,3,"Inode-cache hash table entries: <*> (order: <*>, <*> bytes)"
Linux,0.1,ground-truth,19,0.31622776601683794,0.30985915492957744,E40,1,64,1153,1216,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Detected <*> MHz processor.
Linux,0.1,ground-truth,20,0.31622776601683794,0.30985915492957744,E114,1,64,1217,1280,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Version <*> Starting
Linux,0.1,ground-truth,21,0.31622776601683794,0.30985915492957744,E29,1,64,1281,1344,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,5,connection from <*> (<*>) at <*>:<*>:<*>
Linux,0.1,ground-truth,22,0.31622776601683794,0.30985915492957744,E36,1,64,1345,1408,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.3226983073473369,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,creating device node '<*>'
Linux,0.1,ground-truth,23,0.31622776601683794,0.30985915492957744,E96,0,64,1409,1472,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Security Scaffold <*> initialized
Linux,0.1,ground-truth,24,0.31622776601683794,0.30985915492957744,E14,0,64,1473,1536,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,Authentication failed from <*> (<*>): Software caused connection abort
Linux,0.1,ground-truth,25,0.31622776601683794,0.30985915492957744,E91,0,64,1537,1600,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,<*> LOGIN ON tty2
Linux,0.1,ground-truth,26,0.31622776601683794,0.30985915492957744,E62,0,64,1601,1664,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Kernel command line: ro <*>=LABEL=/ rhgb quiet
Linux,0.1,ground-truth,27,0.31622776601683794,0.30985915492957744,E52,0,64,1665,1728,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Initializing CPU#<*>
Linux,0.1,ground-truth,28,0.31622776601683794,0.30985915492957744,E63,0,64,1729,1792,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,kernel.core_uses_pid = <*>
Linux,0.1,ground-truth,29,0.31622776601683794,0.30985915492957744,E82,0,64,1793,1856,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,3,PCI: Using IRQ router PIIX/ICH [<*>/<*>] at <*>
Linux,0.1,ground-truth,30,0.31622776601683794,0.30985915492957744,E50,0,64,1857,1920,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,"HighMem zone: <*> pages, LIFO batch:<*>"
Linux,0.1,ground-truth,31,0.31622776601683794,0.30985915492957744,E68,0,64,1921,1984,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,8,Linux version <*> (bhcompile@bugs.build.redhat.com) (gcc version <*> (Red Hat Linux <*>)) #<*> <*>:<*>:<*> EDT <*>
Linux,0.1,ground-truth,32,0.31622776601683794,0.30985915492957744,E89,0,64,1985,2048,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,removing device node '<*>'
Linux,0.1,ground-truth,33,0.31622776601683794,0.30985915492957744,E48,0,64,2049,2112,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,HCI daemon ver <*> started
Linux,0.1,ground-truth,34,0.31622776601683794,0.30985915492957744,E67,0,64,2113,2176,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Linux Plug and Play Support <*> (c) Adam Belay
Linux,0.1,ground-truth,35,0.31622776601683794,0.30985915492957744,E11,0,64,2177,2240,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,audit(<*>:<*>): initialized
Linux,0.1,ground-truth,36,0.31622776601683794,0.30985915492957744,E76,0,64,2241,2304,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,On node <*> totalpages: <*>
Linux,0.1,ground-truth,37,0.31622776601683794,0.30985915492957744,E101,0,64,2305,2368,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,session closed for user <*>
Linux,0.1,ground-truth,38,0.31622776601683794,0.30985915492957744,E33,0,64,2369,2432,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,CPU: Intel Pentium III (Coppermine) stepping <*>
Linux,0.1,ground-truth,39,0.31622776601683794,0.30985915492957744,E1,0,64,2433,2496,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,*** info [mice.c(<*>)]:
Linux,0.1,ground-truth,40,0.31622776601683794,0.30985915492957744,E39,0,64,2497,2560,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,3,"Dentry cache hash table entries: <*> (order: <*>, <*> bytes)"
Linux,0.1,ground-truth,41,0.31622776601683794,0.30985915492957744,E78,0,64,2561,2624,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,3,"PCI: PCI BIOS revision <*> entry at <*>, last bus=<*>"
Linux,0.1,ground-truth,42,0.31622776601683794,0.30985915492957744,E13,0,64,2625,2688,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,Authentication failed from <*> (<*>): Permission denied in replay cache code
Linux,0.1,ground-truth,43,0.31622776601683794,0.30985915492957744,E69,0,64,2689,2752,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,mapped 4G/4G trampoline to <*>.
Linux,0.1,ground-truth,44,0.31622776601683794,0.30985915492957744,E42,0,64,2753,2816,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,DMI <*> present.
Linux,0.1,ground-truth,45,0.31622776601683794,0.30985915492957744,E15,0,64,2817,2880,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,3,authentication failure; logname= uid=<*> euid=<*> tty=:<*> ruser= rhost=
Linux,0.1,ground-truth,46,0.31622776601683794,0.30985915492957744,E51,0,64,2881,2944,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,imps2: Auto-detected intellimouse PS/<*>
Linux,0.1,ground-truth,47,0.31622776601683794,0.30985915492957744,E21,0,64,2945,3008,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,BIOS-e820: <*> - <*> (usable)
Linux,0.1,ground-truth,48,0.31622776601683794,0.30985915492957744,E8,0,64,3009,3072,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,ALERT exited abnormally with [<*>]
Linux,0.1,ground-truth,49,0.31622776601683794,0.30985915492957744,E84,0,64,3073,3136,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,3,PID hash table entries: <*> (order <*>: <*> bytes)
Linux,0.1,ground-truth,50,0.31622776601683794,0.30985915492957744,E64,0,64,3137,3200,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,"klogd <*>, log source = <*> started."
Linux,0.1,ground-truth,51,0.31622776601683794,0.30985915492957744,E20,0,64,3201,3264,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,BIOS-e820: <*> - <*> (reserved)
Linux,0.1,ground-truth,52,0.31622776601683794,0.30985915492957744,E87,0,64,3265,3328,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Real Time Clock Driver <*>
Linux,0.1,ground-truth,53,0.31622776601683794,0.30985915492957744,E103,0,64,3329,3392,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,session opened for user <*> by LOGIN(uid=<*>)
Linux,0.1,ground-truth,54,0.31622776601683794,0.30985915492957744,E7,0,64,3393,3456,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,ACPI: Subsystem revision <*>
Linux,0.1,ground-truth,55,0.31622776601683794,0.30985915492957744,E16,0,64,3457,3520,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
Linux,0.1,ground-truth,56,0.31622776601683794,0.30985915492957744,E57,0,64,3521,3584,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Intel machine check reporting enabled on CPU#<*>.
Linux,0.1,ground-truth,57,0.31622776601683794,0.30985915492957744,E2,0,64,3585,3648,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,<*> HIGHMEM available.
Linux,0.1,ground-truth,58,0.31622776601683794,0.30985915492957744,E88,0,64,3649,3712,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Received SNMP packet(s) from <*>
Linux,0.1,ground-truth,59,0.31622776601683794,0.30985915492957744,E81,0,64,3713,3776,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,PCI: Using configuration type <*>
Linux,0.1,ground-truth,60,0.31622776601683794,0.30985915492957744,E25,0,64,3777,3840,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Calibrating delay loop... <*> BogoMIPS
Linux,0.1,ground-truth,61,0.31622776601683794,0.30985915492957744,E18,0,64,3841,3904,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,4,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
Linux,0.1,ground-truth,62,0.31622776601683794,0.30985915492957744,E24,0,64,3905,3968,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Built <*> zonelists
Linux,0.1,ground-truth,63,0.31622776601683794,0.30985915492957744,E80,0,64,3969,4032,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,PCI: Probing PCI hardware (bus <*>)
Linux,0.1,ground-truth,64,0.31622776601683794,0.30985915492957744,E34,0,64,4033,4096,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,"CPU: L1 I cache: <*>, L1 D cache: <*>"
Linux,0.1,ground-truth,65,0.31622776601683794,0.30985915492957744,E102,0,64,4097,4160,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,session opened for user <*> by (uid=<*>)
Linux,0.1,ground-truth,66,0.31622776601683794,0.30985915492957744,E43,0,64,4161,4224,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,3,"Dquot-cache hash table entries: <*> (order <*>, <*> bytes)"
Linux,0.1,ground-truth,67,0.31622776601683794,0.30985915492957744,E41,0,64,4225,4288,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,2,"DMA zone: <*> pages, LIFO batch:<*>"
Linux,0.1,ground-truth,68,0.31622776601683794,0.30985915492957744,E35,0,64,4289,4352,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,CPU: L2 cache: <*>
Linux,0.1,ground-truth,69,0.31622776601683794,0.30985915492957744,E19,0,64,4353,4416,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=test
Linux,0.1,ground-truth,70,0.31622776601683794,0.30985915492957744,E66,0,64,4417,4480,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,1,Linux agpgart interface <*> (c) Dave Jones
Linux,0.1,ground-truth,71,0.31622776601683794,0.30985915492957744,E112,0,64,4481,4544,0.32272727272727275,0.32272727272727275,0.3226983073473369,0.0,46 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,5,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
