dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
Linux,0.4,ground-truth,1,0.6324555320336759,0.6338028169014085,E10,1,64,1,64,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,3,apm: BIOS version <*> Flags <*> (Driver version <*>)
Linux,0.4,ground-truth,2,0.6324555320336759,0.6338028169014085,E4,1,64,65,128,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,1,ACPI disabled because your bios is from <*> and too old
Linux,0.4,ground-truth,3,0.6324555320336759,0.6338028169014085,E108,1,64,129,192,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,1,"Total HugeTLB memory allocated, <*>"
Linux,0.4,ground-truth,4,0.6324555320336759,0.6338028169014085,E30,1,64,193,256,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,1,Console: colour VGA+ <*>
Linux,0.4,ground-truth,5,0.6324555320336759,0.6338028169014085,E71,1,64,257,320,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,3,"Mount-cache hash table entries: <*> (order: <*>, <*> bytes)"
Linux,0.4,ground-truth,6,0.6324555320336759,0.6338028169014085,E9,1,64,321,384,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,1,"ANONYMOUS FTP LOGIN FROM <*>, (anonymous)"
Linux,0.4,ground-truth,7,0.6324555320336759,0.6338028169014085,E74,1,64,385,448,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,2,"Normal zone: <*> pages, LIFO batch:<*>"
Linux,0.4,ground-truth,8,0.6324555320336759,0.6338028169014085,E115,1,64,449,512,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,1,VFS: Disk quotas <*>
Linux,0.4,ground-truth,9,0.6324555320336759,0.6338028169014085,E32,1,64,513,576,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,3,"CPU <*> irqstacks, hard=<*> soft=<*>"
Linux,0.4,ground-truth,10,0.6324555320336759,0.6338028169014085,E73,1,64,577,640,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,1,NET: Registered protocol family <*>
Linux,0.4,ground-truth,11,0.6324555320336759,0.6338028169014085,E109,1,64,641,704,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,1,Transparent bridge - <*>
Linux,0.4,ground-truth,12,0.6324555320336759,0.6338028169014085,E83,1,64,705,768,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,1,pci_hotplug: PCI Hot Plug PCI Core version: <*>
Linux,0.4,ground-truth,13,0.6324555320336759,0.6338028169014085,E17,1,64,769,832,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,3,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=guest
Linux,0.4,ground-truth,14,0.6324555320336759,0.6338028169014085,E95,1,64,833,896,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,1,sdpd <*> started
Linux,0.4,ground-truth,15,0.6324555320336759,0.6338028169014085,E72,1,64,897,960,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,2,mtrr: <*> (<*>)
Linux,0.4,ground-truth,16,0.6324555320336759,0.6338028169014085,E70,1,64,961,1024,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,6,"Memory: <*> available (<*> kernel code, <*> reserved, <*> data, <*> init, <*> highmem)"
Linux,0.4,ground-truth,17,0.6324555320336759,0.6338028169014085,E3,1,64,1025,1088,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,1,<*> LOWMEM available.
Linux,0.4,ground-truth,18,0.6324555320336759,0.6338028169014085,E55,1,64,1089,1152,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,3,"Inode-cache hash table entries: <*> (order: <*>, <*> bytes)"
Linux,0.4,ground-truth,19,0.6324555320336759,0.6338028169014085,E40,1,64,1153,1216,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,1,Detected <*> MHz processor.
Linux,0.4,ground-truth,20,0.6324555320336759,0.6338028169014085,E114,1,64,1217,1280,0.6311111111111111,0.6311111111111111,0.6309903988890957,0.6309903988890957,7 5 5 5 5 5 4 4 4 4 4 4 4 4,1,Version <*> Starting
