dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
HealthApp,0.4,ground-truth,1,0.6324555320336759,0.6274509803921569,E37,1,64,1,64,0.6375000000000001,0.6375000000000001,0.6372385264859873,0.6372385264859873,17 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2,4,"new date =<*>, type=<*>,<*>,old=<*>"
HealthApp,0.4,ground-truth,2,0.6324555320336759,0.6274509803921569,E30,1,64,65,128,0.6375000000000001,0.6375000000000001,0.6372385264859873,0.6372385264859873,17 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2,2,InsertEvent success begin:<*> end:<*>
HealthApp,0.4,ground-truth,3,0.6324555320336759,0.6274509803921569,E56,1,64,129,192,0.6375000000000001,0.6375000000000001,0.6372385264859873,0.6372385264859873,17 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2,1,setDiffTotalSteps=<*>
HealthApp,0.4,ground-truth,4,0.6324555320336759,0.6274509803921569,E61,1,64,193,256,0.6375000000000001,0.6375000000000001,0.6372385264859873,0.6372385264859873,17 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2,1,"startInsertSportSync first <*> steps sync,do all sync"
HealthApp,0.4,ground-truth,5,0.6324555320336759,0.6274509803921569,E15,1,64,257,320,0.6375000000000001,0.6375000000000001,0.6372385264859873,0.6372385264859873,17 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2,1,"getAppContext() isAppValid health or wear, packageName = <*>"
HealthApp,0.4,ground-truth,6,0.6324555320336759,0.6274509803921569,E51,1,64,321,384,0.6375000000000001,0.6375000000000001,0.6372385264859873,0.6372385264859873,17 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2,2,"saveRealTimeHealthDatasStat() size = <*>,totalTime = <*>"
HealthApp,0.4,ground-truth,7,0.6324555320336759,0.6274509803921569,E46,1,64,385,448,0.6375000000000001,0.6375000000000001,0.6372385264859873,0.6372385264859873,17 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2,2,reload : <*> restar <*>
HealthApp,0.4,ground-truth,8,0.6324555320336759,0.6274509803921569,E55,1,64,449,512,0.6375000000000001,0.6375000000000001,0.6372385264859873,0.6372385264859873,17 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2,2,setBasicStandardSteps basicStandardStep=<*> restartSteps=<*>
HealthApp,0.4,ground-truth,9,0.6324555320336759,0.6274509803921569,E71,1,64,513,576,0.6375000000000001,0.6375000000000001,0.6372385264859873,0.6372385264859873,17 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2,4,<*>|<*>|<*>|<*>
HealthApp,0.4,ground-truth,10,0.6324555320336759,0.6274509803921569,E63,1,64,577,640,0.6375000000000001,0.6375000000000001,0.6372385264859873,0.6372385264859873,17 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2,1,startListenerChange subscribeList = [<*>]
