dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
OpenStack,0.9,ground-truth,1,0.9486832980505138,0.9512195121951219,E35,1,64,1,64,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,4,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
OpenStack,0.9,ground-truth,2,0.9486832980505138,0.9512195121951219,E21,1,64,65,128,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,[instance: <*>] VM Resumed (Lifecycle Event)
OpenStack,0.9,ground-truth,3,0.9486832980505138,0.9512195121951219,E30,1,64,129,192,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Compute_service record updated for <*>
OpenStack,0.9,ground-truth,4,0.9486832980505138,0.9512195121951219,E13,1,64,193,256,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,[instance: <*>] Took <*> seconds to deallocate network for instance.
OpenStack,0.9,ground-truth,5,0.9486832980505138,0.9512195121951219,E7,1,64,257,320,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
OpenStack,0.9,ground-truth,6,0.9486832980505138,0.9512195121951219,E5,1,64,321,384,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,[instance: <*>] Deletion of <*> complete
OpenStack,0.9,ground-truth,7,0.9486832980505138,0.9512195121951219,E36,1,64,385,448,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Removable base files: <*>
OpenStack,0.9,ground-truth,8,0.9486832980505138,0.9512195121951219,E37,1,64,449,512,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Removing base or swap file: <*>
OpenStack,0.9,ground-truth,9,0.9486832980505138,0.9512195121951219,E15,1,64,513,576,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.
OpenStack,0.9,ground-truth,10,0.9486832980505138,0.9512195121951219,E22,1,64,577,640,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,[instance: <*>] VM Started (Lifecycle Event)
OpenStack,0.9,ground-truth,11,0.9486832980505138,0.9512195121951219,E26,1,64,641,704,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5,"<*> ""POST <*>"" status: <*> len: <*> time: <*>"
OpenStack,0.9,ground-truth,12,0.9486832980505138,0.9512195121951219,E4,1,64,705,768,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,[instance: <*>] Deleting instance files <*>
OpenStack,0.9,ground-truth,13,0.9486832980505138,0.9512195121951219,E42,1,64,769,832,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Unknown base file: <*>
OpenStack,0.9,ground-truth,14,0.9486832980505138,0.9512195121951219,E19,1,64,833,896,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,"[instance: <*>] vcpu limit not specified, defaulting to unlimited"
OpenStack,0.9,ground-truth,15,0.9486832980505138,0.9512195121951219,E2,1,64,897,960,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,[instance: <*>] Claim successful
OpenStack,0.9,ground-truth,16,0.9486832980505138,0.9512195121951219,E8,1,64,961,1024,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,[instance: <*>] Instance destroyed successfully.
OpenStack,0.9,ground-truth,17,0.9486832980505138,0.9512195121951219,E28,1,64,1025,1088,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Auditing locally available compute resources for node <*>
OpenStack,0.9,ground-truth,18,0.9486832980505138,0.9512195121951219,E32,1,64,1089,1152,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,7,Final resource view: name=<*> phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=[]
OpenStack,0.9,ground-truth,19,0.9486832980505138,0.9512195121951219,E10,1,64,1153,1216,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3,"[instance: <*>] memory limit: <*> MB, free: <*> MB"
OpenStack,0.9,ground-truth,20,0.9486832980505138,0.9512195121951219,E1,1,64,1217,1280,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,4,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU"
OpenStack,0.9,ground-truth,21,0.9486832980505138,0.9512195121951219,E43,1,64,1281,1344,0.9461538461538462,0.9461538461538462,0.9459508137964504,0.9459508137964504,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,"While synchronizing instance power states, found <*> instances in the database and <*> instances on the hypervisor."
