dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
HDFS,0.9,ground-truth,1,0.9486832980505138,0.9285714285714286,E14,1,64,1,64,0.9692307692307692,0.9692307692307692,0.9687500000000012,0.9687500000000012,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1,Verification succeeded for <*>
HDFS,0.9,ground-truth,2,0.9486832980505138,0.9285714285714286,E11,1,64,65,128,0.9692307692307692,0.9692307692307692,0.9687500000000012,0.9687500000000012,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3,Received block <*> of size <*> from <*>
HDFS,0.9,ground-truth,3,0.9486832980505138,0.9285714285714286,E13,1,64,129,192,0.9692307692307692,0.9692307692307692,0.9687500000000012,0.9687500000000012,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5,Receiving block <*> src: <*>:<*> dest: <*>:<*>
HDFS,0.9,ground-truth,4,0.9486832980505138,0.9285714285714286,E6,1,64,193,256,0.9692307692307692,0.9692307692307692,0.9687500000000012,0.9687500000000012,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,4,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,0.9,ground-truth,5,0.9486832980505138,0.9285714285714286,E12,1,64,257,320,0.9692307692307692,0.9692307692307692,0.9687500000000012,0.9687500000000012,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,6,Received block <*> src: <*>:<*> dest: <*>:<*> of size <*>
HDFS,0.9,ground-truth,6,0.9486832980505138,0.9285714285714286,E5,1,64,321,384,0.9692307692307692,0.9692307692307692,0.9687500000000012,0.9687500000000012,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5,BLOCK* ask <*>:<*> to replicate <*> to datanode(s) <*>:<*>
HDFS,0.9,ground-truth,7,0.9486832980505138,0.9285714285714286,E3,1,64,385,448,0.9692307692307692,0.9692307692307692,0.9687500000000012,0.9687500000000012,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,4,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,0.9,ground-truth,8,0.9486832980505138,0.9285714285714286,E2,1,64,449,512,0.9692307692307692,0.9692307692307692,0.9687500000000012,0.9687500000000012,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5,<*>:<*> Starting thread to transfer block <*> to <*>:<*>
HDFS,0.9,ground-truth,9,0.9486832980505138,0.9285714285714286,E10,1,64,513,576,0.9692307692307692,0.9692307692307692,0.9687500000000012,0.9687500000000012,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,PacketResponder <*> for block <*> terminating
HDFS,0.9,ground-truth,10,0.9486832980505138,0.9285714285714286,E7,1,64,577,640,0.9692307692307692,0.9692307692307692,0.9687500000000012,0.9687500000000012,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,2,BLOCK* NameSystem.allocateBlock: <*> <*>
